id,title,category,price,stock,created_at,updated_at,image,description
18910,ADIDAS Men Adi Linear Green Flip Flops,Flip Flops,30.62,26,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/18910.jpg,A Green item for Casual during Spring.
25282,Lino Perros Women Brown and Red Handbag,Bags,103.61,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/25282.jpg,A Brown item for Casual during Summer.
37431,Murcia Women Black Handbag,Bags,99.6,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/37431.jpg,A Black item for Casual during Summer.
50490,Chromozome Men Grey Trunks,Innerwear,107.17,49,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/50490.jpg,A Grey Melange item for Casual during Winter.
2324,Reebok Men Sleeveless Black T-shirt,Topwear,65.88,14,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/2324.jpg,A Black item for Casual during Fall.
45692,TOUS Women Leau Eau De Parfum 90 ml,Fragrance,108.35,18,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/45692.jpg,A Pink item for Casual during Spring.
46480,Timex Women Steel Watch,Watches,95.96,8,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/46480.jpg,A Steel item for Casual during Winter.
17982,Puma Men Wirko White Sports Shoes,Shoes,76.39,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/17982.jpg,A White item for Sports during Winter.
7136,Urban Yoga Men Bottom Olive Green Yoga Pants,Bottomwear,116.91,38,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/7136.jpg,A Green item for Casual during Fall.
54498,Lino Perros Women Brown Handbag,Bags,102.82,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/54498.jpg,A Brown item for Casual during Summer.
55930,Colorbar Extrovert Nail Lacquer 40,Nails,118.68,48,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/55930.jpg,A Pink item for Casual during Spring.
54183,Kiara Women Cream Handbag,Bags,115.31,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/54183.jpg,A Cream item for Casual during Summer.
27448,Jockey Women White Round Neck T-Shirt,Topwear,68.38,32,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/27448.jpg,A White item for Casual during Fall.
43669,ONLY Women Multi Coloured Top,Topwear,97.51,14,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/43669.jpg,A Multi item for Casual during Summer.
29607,Indigo Nation Men Striped Purple Shirt,Topwear,54.41,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/29607.jpg,A Purple item for Formal during Summer.
30024,Kenneth Cole Men Black Dial Chronograph Watch,Watches,67.84,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/30024.jpg,A Black item for Casual during Winter.
59454,Arrow New York Men Black Check Shirt,Topwear,51.63,26,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/59454.jpg,A Black item for Formal during Fall.
17748,Puma Women Body Train Black Sports Shoe,Shoes,77.73,6,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/17748.jpg,A Black item for Sports during Fall.
28064,Jockey ELANCE Men Black Trunk 1015,Innerwear,36.86,35,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/28064.jpg,A Black item for Casual during Summer.
26083,John Miller Men Striped Yellow Shirt,Topwear,34.47,35,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/26083.jpg,A Yellow item for Formal during Summer.
57112,Elle Women Green Color Clash Top,Topwear,118.94,35,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57112.jpg,A Green item for Casual during Summer.
46655,Rasasi Women Instincts Deo,Fragrance,63.48,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/46655.jpg,A White item for Casual during Spring.
35440,Doodle Boys Check Black Shirt,Topwear,48.91,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/35440.jpg,A Black item for Casual during Summer.
10865,Wrangler Men Motor Rider Yellow T-Shirts,Topwear,61.49,14,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10865.jpg,A Yellow item for Casual during Fall.
14920,Mr. Men Men Music Rocks LT.Grey Tshirts,Topwear,35.9,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/14920.jpg,A Grey item for Casual during Fall.
18394,Undercolors of Benetton Men Red V-Brief,Innerwear,79.49,31,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/18394.jpg,A Red item for Casual during Summer.
10658,Doodle Girl Little frock White Tops,Topwear,43.74,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10658.jpg,A White item for Casual during Fall.
9181,Tantra Men No Corruption White Tshirts,Topwear,37.77,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/9181.jpg,A White item for Casual during Fall.
10499,Flying Machine Women Aspen Yellow Tshirts,Topwear,113.31,27,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10499.jpg,A Yellow item for Casual during Fall.
46419,Timex Men Brown Dial Empera Watch,Watches,114.56,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/46419.jpg,A Brown item for Casual during Winter.
14999,ADIDAS Originals Men Solid Blue Tshirts,Topwear,59.51,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/14999.jpg,A Blue item for Sports during Fall.
18619,Puma Men Team Essential Polo White Tshirts,Topwear,99.29,44,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/18619.jpg,A White item for Casual during Fall.
28895,Enamor Women Pink Mid-Rise Bikini Brief,Innerwear,72.37,13,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/28895.jpg,A Pink item for Casual during Summer.
20563,Baggit Women Turnoff Taj Green Wallet,Wallets,71.84,32,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/20563.jpg,A Green item for Casual during Winter.
4796,ADIDAS Men's Ess Steel Short,Bottomwear,33.55,43,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/4796.jpg,A Blue item for Sports during Summer.
28533,Nike Men Gym Grey T-shirt,Topwear,56.77,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/28533.jpg,A Grey item for Sports during Summer.
36514,United Colors of Benetton Men Canvas Green Belt,Belts,95.52,7,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/36514.jpg,A Green item for Casual during Summer.
52205,Lencia Sterling Silver Pendant,Jewellery,30.47,49,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/52205.jpg,A White item for Casual during Fall.
40624,Span Women Brown Kurta,Topwear,119.17,49,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/40624.jpg,A Brown item for Ethnic during Summer.
26092,John Miller Men Striped Blue Shirt,Topwear,39.18,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/26092.jpg,A Blue item for Formal during Summer.
25457,Nike Men Zoom Vomero +6 Black Sports Shoes,Shoes,62.86,43,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/25457.jpg,A Black item for Sports during Summer.
1799,Domyos Men Blue & White Tracksuit,Bottomwear,106.71,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/1799.jpg,A White item for Sports during Summer.
53149,Catwalk Women Red Heels,Shoes,112.0,36,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/53149.jpg,A Red item for Ethnic during Winter.
33549,Wrangler Men Benefica Checks Blue Shirt,Topwear,86.33,48,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/33549.jpg,A Blue item for Casual during Summer.
12076,W Women Printed Beige Kurtas,Topwear,86.99,41,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/12076.jpg,A Beige item for Ethnic during Fall.
48432,French Connection Men Grey Printed T-shirt,Topwear,97.95,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/48432.jpg,A Grey Melange item for Casual during Summer.
46133,Adrika Women Black Necklace,Jewellery,34.08,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/46133.jpg,A Black item for Casual during Fall.
17684,Catwalk Women Ballerina Grey Casual Shoe,Shoes,70.67,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/17684.jpg,A Grey item for Casual during Winter.
7321,Red Tape Men's Brown Shoe,Shoes,64.77,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/7321.jpg,A Brown item for Casual during Winter.
17914,Nike Mens Polo Black T-shirt,Topwear,103.68,48,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/17914.jpg,A Black item for Casual during Spring.
54696,Shree Women Navy Blue and White Printed Kurta,Topwear,59.68,28,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/54696.jpg,A White item for Ethnic during Summer.
25789,Arrow Men Black/Beige Suspenders,Topwear,112.18,27,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/25789.jpg,A Black item for Formal during Summer.
59745,Avirate Cream Babydoll Nightdress,Loungewear and Nightwear,70.54,35,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/59745.jpg,A Cream item for Casual during Summer.
26893,Jealous 21 Women Blue Top,Topwear,69.69,6,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/26893.jpg,A Blue item for Casual during Summer.
39242,Femella Women Pink Nightdress,Loungewear and Nightwear,67.15,22,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39242.jpg,A Pink item for Casual during Summer.
53490,Amante Black Push-Up Bra BFCV11,Innerwear,104.7,12,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/53490.jpg,A Black item for Casual during Summer.
55577,Revlon Touch & Glow Rose Matte Moisturising Powder 64,Makeup,96.94,20,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/55577.jpg,A Pink item for Casual during Spring.
52576,Mod'acc Women Purple Clutch,Bags,66.97,23,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/52576.jpg,A Purple item for Casual during Summer.
41597,Basics Men Navy Striped Shirt,Topwear,66.91,26,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41597.jpg,A Navy Blue item for Casual during Summer.
41393,Wrangler Men Purple Shirt,Topwear,53.94,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41393.jpg,A Purple item for Casual during Summer.
27326,Jovan Men Musk Deo,Fragrance,70.13,13,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/27326.jpg,A Orange item for Casual during Spring.
39469,Diva Women White Kurta,Topwear,44.05,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39469.jpg,A White item for Ethnic during Summer.
52085,Myntra Women Orange T-shirt,Topwear,78.77,50,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/52085.jpg,A Orange item for Casual during Summer.
45399,Rocia Women Yellow Sandals,Shoes,69.73,36,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/45399.jpg,A Yellow item for Casual during Winter.
52335,ToniQ Women Bronze Clutch,Bags,51.82,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/52335.jpg,A Bronze item for Casual during Winter.
42644,Alma Women Green Kurta,Topwear,97.85,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/42644.jpg,A Green item for Ethnic during Summer.
35450,Doodle Girls Printed White Top,Topwear,72.74,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/35450.jpg,A White item for Casual during Summer.
20674,Buckaroo Men Felisa Brown Shoes,Shoes,117.98,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/20674.jpg,A Brown item for Casual during Winter.
16783,ADIDAS Originals Unisex White Dial Watch ADH2545,Watches,119.19,10,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/16783.jpg,A White item for Casual during Winter.
13942,United Colors of Benetton Men Solid Grey Shirts,Topwear,108.96,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/13942.jpg,A Grey item for Casual during Summer.
1912,Nike Mens Running White T-shirt,Topwear,114.11,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/1912.jpg,A White item for Sports during Fall.
16851,Idee Women Funky Eyewear Black Sunglasses,Eyewear,97.83,21,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/16851.jpg,A Black item for Casual during Winter.
17095,Lino Perros Women Button Flap Black Wallet,Wallets,102.29,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/17095.jpg,A Black item for Casual during Winter.
57021,Jockey MC Men Black Rio Briefs 8033,Innerwear,59.83,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57021.jpg,A Black item for Casual during Summer.
54170,Femella Magenta & Grey Necklace,Jewellery,117.65,40,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/54170.jpg,A Magenta item for Casual during Fall.
6545,Nike Unisex All Access FU Green Backpack,Bags,43.77,20,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/6545.jpg,A Green item for Casual during Summer.
26043,John Miller Men Grey Shirt,Topwear,76.8,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/26043.jpg,A Grey item for Formal during Summer.
9099,ADIDAS Men Cfc H Sho Blue Shorts,Bottomwear,118.5,22,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/9099.jpg,A Blue item for Sports during Fall.
47270,FCUK Underwear Blue Printed Boxers,Innerwear,81.13,16,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/47270.jpg,A Blue item for Casual during Summer.
51214,Globalite Women Pink Sandals,Flip Flops,43.82,26,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/51214.jpg,A Pink item for Casual during Summer.
41979,Gini and Jony Boys Around The World Grey T-shirt,Topwear,97.51,16,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41979.jpg,A Grey item for Casual during Summer.
57073,Elle Women Blue Jeans,Bottomwear,72.9,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57073.jpg,A Blue item for Casual during Summer.
41444,Lee Cooper Men White Sports Shoes,Shoes,90.85,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41444.jpg,A White item for Casual during Fall.
3955,Jealous 21 Women Printed Red Top,Topwear,62.72,27,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/3955.jpg,A Red item for Casual during Summer.
57126,Elle Women Printed Red Top,Topwear,43.59,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/57126.jpg,A Red item for Casual during Summer.
29784,Basics Men Red T-shirt,Topwear,43.53,37,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/29784.jpg,A Red item for Casual during Summer.
41395,Wrangler Men Navy & Red Checked Slim Fit Casual Shirt,Topwear,100.93,50,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41395.jpg,A Red item for Casual during Summer.
4595,Wildcraft Men Blue & Black Backpack,Bags,71.24,12,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/4595.jpg,A Blue item for Casual during Winter.
40427,Tonga Women Beige Jumpsuit,Dress,82.48,25,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/40427.jpg,A Olive item for Casual during Summer.
32415,ADIDAS Men Fly White T-shirt,Topwear,31.18,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/32415.jpg,A White item for Casual during Summer.
1649,Newfeel Unisex Comfy Cool Blue Shoe,Shoes,78.88,37,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/1649.jpg,A Blue item for Casual during Spring.
17233,U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt,Topwear,41.55,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/17233.jpg,A Navy Blue item for Casual during Fall.
1546,Puma Men's Furore White Shoe,Shoes,31.2,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/1546.jpg,A White item for Casual during Fall.
58349,Locomotive Men Blue T-shirt,Topwear,38.9,40,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/58349.jpg,A Blue item for Casual during Summer.
13406,United Colors of Benetton Men Stripes Grey Shirts,Topwear,46.16,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/13406.jpg,A Grey item for Casual during Summer.
43437,Global Desi Women Pink & Orange Printed Anarkali Churidar Kurta with Duptatta,Apparel Set,76.4,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/43437.jpg,A Pink item for Ethnic during Summer.
39678,Lotto Men Black Shoes,Shoes,66.59,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39678.jpg,A Black item for Casual during Summer.
52343,Red Rose Women Pink Nightdress,Loungewear and Nightwear,96.35,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/52343.jpg,A Pink item for Casual during Winter.
9066,Mark Taylor Men White Striped Shirt,Topwear,68.92,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/9066.jpg,A White item for Formal during Fall.
50461,Chromozome Men Grey & Black Pack of 2 Briefs,Innerwear,63.48,36,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/50461.jpg,A Grey Melange item for Casual during Summer.
20892,Basics Men Black Casual Shoes,Shoes,88.74,12,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/20892.jpg,A Black item for Casual during Fall.
50474,Chromozome Men Grey Brief,Innerwear,111.81,13,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/50474.jpg,A Grey item for Casual during Winter.
4973,Gini and Jony Boy's Kangaroo Yellow Kidswear,Topwear,88.29,40,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/4973.jpg,A Yellow item for Casual during Summer.
23129,Chhota Bheem Kids Boys Bheem Expressions Yellow T-shirt,Topwear,66.83,35,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/23129.jpg,A Yellow item for Casual during Fall.
27490,Jockey Women Black Briefs,Innerwear,95.39,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/27490.jpg,A Black item for Casual during Winter.
40424,Tonga Women Beige Top,Topwear,81.76,11,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/40424.jpg,A Beige item for Casual during Summer.
39394,Peter England Men Polo Neck Blue T-shirt,Topwear,90.16,41,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39394.jpg,A Blue item for Casual during Summer.
23800,Clarks Men Dark Black Un Rail Casual Shoes,Shoes,42.48,12,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/23800.jpg,A Black item for Casual during Summer.
6196,Lee Men's Black Photo Casual T-shirt,Topwear,77.71,26,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/6196.jpg,A Black item for Casual during Summer.
51659,Fossil Men Black Dial Watch AM4385,Watches,47.56,16,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/51659.jpg,A Black item for Casual during Winter.
4366,Pink Floyd Men's The Wall Black T-shirt,Topwear,83.29,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/4366.jpg,A Black item for Casual during Summer.
22805,Locomotive Men Blue Printed Tshirt,Topwear,57.54,18,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/22805.jpg,A Blue item for Casual during Fall.
48894,Lucera Women Silver Pendant,Jewellery,73.27,27,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/48894.jpg,A Silver item for Casual during Summer.
1530,Puma Men Ferrari Track Jacket,Topwear,115.66,7,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/1530.jpg,A Red item for Sports during Fall.
19438,Quiksilver Men Printed Blue Shorts,Bottomwear,110.44,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/19438.jpg,A Blue item for Casual during Summer.
36502,Folklore Women White & Pink Kurta,Topwear,100.95,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/36502.jpg,A White item for Ethnic during Summer.
38396,ADIDAS Mumbai Indians Unisex Blue Match Cap,Headwear,113.27,49,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/38396.jpg,A Blue item for Sports during Summer.
29283,Wrangler Men Hard Rock Purple Shirt,Topwear,89.53,30,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/29283.jpg,A Purple item for Casual during Summer.
47868,Murcia Women Mauve Handbag,Bags,58.68,33,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/47868.jpg,A Mauve item for Casual during Summer.
55879,Colorbar Exclusive Nail Lacquer 60,Nails,60.08,21,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/55879.jpg,A Green item for Casual during Spring.
31468,Nike Men Cricket Off White Track Pants,Bottomwear,117.77,13,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/31468.jpg,A Off White item for Sports during Summer.
32233,Fabindia Women Printed Pink Kurta,Topwear,84.91,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/32233.jpg,A White item for Ethnic during Summer.
31126,Gini and Jony Girls White Dress,Dress,103.23,29,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/31126.jpg,A White item for Casual during Summer.
47553,Portia Women Black Heels,Shoes,87.61,26,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/47553.jpg,A Black item for Casual during Winter.
42584,United Colors of Benetton Men White T-shirt,Topwear,54.72,22,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/42584.jpg,A White item for Casual during Summer.
13799,Proline Purple Striped Sweater,Topwear,32.62,25,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/13799.jpg,A Purple item for Casual during Fall.
27029,Jealous 21 Women Blue Capris,Bottomwear,108.81,26,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/27029.jpg,A Blue item for Casual during Summer.
45358,Cobblerz Women Brown Sandals,Shoes,110.12,46,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/45358.jpg,A Brown item for Casual during Summer.
53371,Puma Unisex Olive Backpack,Bags,70.7,40,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/53371.jpg,A Olive item for Casual during Summer.
49860,Q&Q Kids Unisex Purple Digital Watch,Watches,87.29,45,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/49860.jpg,A Purple item for Casual during Winter.
26794,Arrow Men Grey Shirt,Topwear,54.65,42,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/26794.jpg,A Grey item for Formal during Summer.
25901,Femella Women Plum Skinny Leggings,Bottomwear,34.66,9,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/25901.jpg,A Pink item for Casual during Summer.
40019,ADIDAS Men Blue T-shirt,Topwear,31.37,27,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/40019.jpg,A Blue item for Casual during Summer.
48169,Fossil Women Brown Wallet,Wallets,61.99,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/48169.jpg,A Brown item for Casual during Winter.
19351,Numero Uno Men Navy Blue Shoes,Shoes,94.22,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/19351.jpg,A Navy Blue item for Casual during Summer.
8219,Fastrack Unisex Navy Red Single Strap Backpack,Bags,56.76,15,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/8219.jpg,A Red item for Casual during Winter.
20160,Wrangler Men Dirt Rider Grey Shirt,Topwear,31.72,10,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/20160.jpg,A Grey item for Casual during Fall.
59017,Skechers Men Black Flip Flops,Flip Flops,93.91,43,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/59017.jpg,A Black item for Casual during Summer.
11849,Playboy Men Blue Flip Flops,Flip Flops,51.07,25,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/11849.jpg,A Blue item for Casual during Summer.
4900,Levis Kids Girl's Desiree Pink Teens Kidswear,Topwear,53.77,41,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/4900.jpg,A Pink item for Casual during Summer.
18715,Arrow Woman Shanna Magenta Top,Topwear,115.77,34,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/18715.jpg,A Magenta item for Casual during Fall.
48897,Lucera Women Silver Pendant with Chain,Jewellery,59.13,50,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/48897.jpg,A Silver item for Casual during Summer.
2664,Murcia   Bag,Bags,37.54,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/2664.jpg,A Brown item for Casual during Winter.
12367,Reid & Taylor Men White Shirt,Topwear,99.37,17,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/12367.jpg,A White item for Formal during Fall.
6433,Lotto Men's Canvas Blue Shoe,Shoes,93.11,38,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/6433.jpg,A Blue item for Casual during Summer.
39489,Wildcraft Unisex Navy & Black Backpack,Bags,101.29,30,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39489.jpg,A Navy Blue item for Casual during Spring.
39161,Aneri Women Black Embroidered Kurta,Topwear,119.49,5,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/39161.jpg,A Black item for Ethnic during Winter.
6904,Tantra Women's Cool Orange T-shirt,Topwear,112.08,44,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/6904.jpg,A Orange item for Casual during Summer.
11742,Lee Men Navy Blue Polo Tshirts,Topwear,105.07,35,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/11742.jpg,A Navy Blue item for Casual during Fall.
19617,United Colors of Benetton Women Solid Blue Top,Topwear,113.6,39,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/19617.jpg,A Blue item for Casual during Summer.
6716,Locomotive Men's Round Neck Red T-shirt,Topwear,30.38,37,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/6716.jpg,A Red item for Casual during Summer.
50453,Chromozome Men Ink Blue Briefs,Innerwear,78.39,47,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/50453.jpg,A Blue item for Casual during Summer.
47099,Marvel Boys Red Shoes,Shoes,102.09,38,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/47099.jpg,A Blue item for Casual during Summer.
23797,Clarks Women Black Dolphin Cove Heels,Shoes,38.04,6,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/23797.jpg,A Black item for Formal during Summer.
41601,Basics Men Brown Shirt,Topwear,101.2,13,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/41601.jpg,A Brown item for Casual during Summer.
48763,Miki Pearl Women Ivory Jewellery Set,Jewellery,63.6,24,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/48763.jpg,A White item for Casual during Summer.
10845,Wrangler Men Falcon Print Red T-Shirts,Topwear,93.77,16,2025-09-09 13:52:33.477815,2025-09-09 13:52:33.477815,images/10845.jpg,A Red item for Casual during Fall.
